score,review,y
5.0,정말 도심속 공원이네요빵 종류도 정말 많아요아메리카노 라떼 빵 다 맛있네요~^^,1
5.0,,1
3.0,먹고나서 포장은 셀프인가요ㅠ,0
4.0,서울 근교 대형카페 뺨치는 곳초대형 건물에 작은 호수 뷰가 있음빵도 커피도 전반적으로 괜춘사람이 많은 이유가 있음ㅋㅋ,1
4.0,,1
5.0,대형카페 베이커리카페 공부하기 좋아요,1
5.0,대형 카페 주차 너무 편해요 커피랑 브레드 종류도 너무 많아요,1
5.0,,1
5.0,,1
4.0,빵 굽는 냄새가 너무 좋은 곳~ 대형카페라 넓고 쾌적하고 무엇보다 맛있다😋 쫌 비싸지만 인테리어 값이라고 생각하기ㅋㅋㅋㅋㅋ,1
5.0,대형카페 찾으시는 분들 강추합니도가격은 사악하지만 와볼만 해요😶,1
5.0,지친 하루에 선물과도같은 힐링타임~~ 커피마시고 수다도떨고 조았어여 뷰도 좋고 내부도 넓고 빵이랑 커피도 괜찮았어요. 빵종류는 테이크아웃시 포장비가 따로 있으니 참고 하세요 ~,1
5.0,배부른 저녁먹고 디저트가 들어갈까 싶었는데~~웬걸~~~~~너무~너무맛난 케이크 덕분에 배만땅~기분좋은 디저트와 에이드까지 추천합니다~,1
5.0,아메리카노 소금빵 맛있어요!! 인테리어 너무 좋고! 뷰도 좋아서 사진 찍기 딱🤗 자주 올것 같아요!! 평일이라 그나마 평온하고 좋네요👍,1
5.0,매장 직원분들도 너무 친절하시구 무엇보다도 5층 전체가 카페 좌석으로 되어있어 너무 좋았어요!! 베이커리 카페인 만큼 빵 맛은 말해뭐해 최고입니다👍👍 에이트 에이드 완전 추천해요! 빵도 꼭 드셔보는걸 추천합니다 :),1
5.0,매장이 넓어 좋아요. 주차장도 야외가 아니라서 여름에는 주차하기 좋아요. 화장실도 깨끗합니다. 또 오고 싶어요~,1
5.0,늦은시간에도 운영해서 좋아요 여기 루프탑 배경이 대박입니다 ㅎㅎ,1
5.0,데이트코스로 좋아요 사진을 어디서 찍든지 이쁘게 잘나오더라구요 ㅎㅎ 커피랑 베이커리 맛도 좋아요,1
5.0,베이커리가 다양해요 맛있는 디저트들이 많고커피와 잘 어울려서 좋았어요 ㅎㅎ 카페도 이쁘고좋아요!,1
5.0,건물이 넓고 예뻐요 사진찍기에 정말 좋더라구요응대도 친절하시고 좋았어요 잘 쉬다갑니다,1
5.0,공간도 넓고 좋아요 건물전체가 카페라서큼직해서 쉬기 좋더라구요 ㅎㅎ,1
5.0,엄청 크고 빵냄새 장난아니에요 카페도 이쁘고 넓네요 ! 빵 종류도 다양해요 맛있게 잘 먹었습니다~~!!!^^ 분위기 좋아요,1
5.0,"커피 외에도 다양한 음료와 맛있고 시각적으로도 훌륭한 베이커리, 디저트를 맛 볼 수 있어 시간 날 때  자주 와야겠어요",1
5.0,분위기 좋아서 또 왔어요!!💗 커피도 맛있고 인테리어가 너무 깔끔해서 자주 오기 줗아요!!!항상 맛있고 분위기가 좋아서 자주 오게되요~~!,1
5.0,"매장 진짜 넓고 쾌적해요. 인테리어도 이쁘고, 디저트 종류도 다양하고 맛있네요.",1
5.0,천 근처에 있어서 분위기가 너무 좋아요! 매장은 완전 크고 쾌적하고 대화하기 좋네요 분위기와 커피 디저트 셋다 괜찮게 즐길 수 있는곳같아요. 평일 오후에 오니 기다리지 않고 먹을 수 있었어요~~~!!,1
5.0,"건물이 엄청 크고 주차 공간이 많아요! 앉을 곳도 많고 분위기도 좋아서 가족끼리, 연인끼리 많이 오더라구요. 가격은 좀 있지만 괜찮네요.",1
5.0,시그니쳐 메뉴 소금라떼 완전 강추이거먹고싶어서 또 가야되나 고민할만큼 맛있고 또 생각나는 맛!! 뷰도 좋아용 사진찍기 좋음!,1
5.0,커피가 신선하고 빵도 같이 먹으니 맛있어요. 실내 내부가 통창으로 되어 있어서 시원스레 넓고 화장실도 깨끗하고 쾌적해서 좋아요. 좌석이 편하고 인테리어도 깔끔하니 친구랑 놀다가기도 좋으네요.,1
5.0,뷰가 너무 좋아요  탁트인 공간이 넓어 답답하지 않아요 커피와 디저트도 맛있습니다♥,1
5.0,"커피와 음료, 빵 종류가 독특한게 많고 맛있어요! 내부는 3개층까지 이용이 가능해서 널찍하니 좋습니다. 뷰도 좋구요! 다만 사람이 항상 많아서 줄서서 주문결제해야합니다. 대신 음료나오기까지 시간은 오래 걸리지 않아요~",1
5.0,도심 한복판에 인테리어가 너무 멋있어요~ 인테리어가 멋진 대형 카페에요! 가족 단위로 많이 오네요 !가족이나 연인 친구끼리 가기 좋은곳이네요~,1
5.0,좌석도 많고 주차도 편하고 새벽2시까지라니 친구들 만나 수다떨기도 좋아용. 디카페인 커피잇어서 좋은데 디저트도 짱맛 ㅠㅠ 뷰가 좋고 넓어서 어디 놀러온 느낌도 나요!! 재방문각!,1
5.0,약간의 산미가 있는 아메리카노와 고소하고 달콤한 맛이 일품인 아몬드크림 라떼..층고가 높고 넓어 수용인원이 많아도 답답하지 않아요좋은 시간 보내고 왔습니다~,1
5.0,"대전에 이렇게 엄청난 곳이 있다니, 방문하고 깜짝 놀랐어요🙀. 완전 핫플레이스입니다🥰. 실내/실외 모두 인테리어가 너무 깔끔하고 멋집니다.",1
5.0,시설도 크고 깨끗하며 내부 구조가 재밌어요 루프탑도 있어서 경치 구경하기에 안성맞춤입니다최고에요👍,1
5.0,대전에 이런곳이 있는줄 몰랐습니다 인생샷 한번남기러가시죠  건물전체가 카페이고 인테리어 중 테라스 물이 훌륭합니다.,1
5.0,커피도 맛있고 실내도 깨끗하고 인테리어도 너무 좋고 특히 화장실! 대형카페중에 이런 곳 처음 본거같아요ㅎㅎ만족 또 만족이에요 ㅎㅎ,1
5.0,5층 도로가쪽에 앉았는데 뷰가 너무너무 좋았음그 여운이 메칠 가드라구요~~^^행복하다 라고 느낄정도❤️,1
5.0,넓고 인테리어가 깔끔해요저는 커피를 못마셔서 친구들이 커피마시고 저는 말차라떼 그걸 마셨는데 빵도 맛있고 음료도 괜찮았어요!,1
5.0,대전 놀러온김에 카페 3군데 갔는데 정말 여기만한곳이 없어요!!대형카페 좋아해서 대형카페 위주로 많이 다니는데 요근래 갔던 카페중 제일 좋았어요!!,1
5.0,요즘 대전에서 제일 핫하다는 에이트!! 초창기때 가보고 오랜만에 또 방문해봅니다!! 그때도 경관이 정말 이뻤는데 다시오니 더 뷰맛집이 되어있네요👍🏻빵 종류도 더 많아졌구 음료도 너무 맛있었습니다. 다음에도 시간내서 또 방문하도록 할게요👍🏻,1
5.0,친구들이랑 멀리서 온 보람이있네요🥰 카페 너무너무 이뻐요😍 뷰 맛집이라더니 밖에서 보는 뷰랑 안에서 보는 뷰도 너무 이뻐요~~지금까지 대전에서 가본 카페중에 단연코 이쁜거같아요!! 저녁시간에 갔는데 루프탑 운용하더라구요 조명도 너무 이쁘고 덕분에 인생사진 많이 건졌네요🫶🏻 도심속 비밀정원이라는 말이 왜 있는지 알겠더라구요!!  아몬드 크림라떼랑  소금라떼 아인슈페너 크로넛 까지 주문한 음료랑 빵도 넘  맛있게 잘먹고가요~,1
5.0,"매장이 엄청 커서 놀랫고, 공간이 진짜 넓어서 커피 마실때 분위기가 너무 좋아요. 베이커리 종류도 많고, 커피도 맛있어요. 뷰도 좋아서 오래 있다가 왔네요. 여긴 데이트도 좋지만 가족들 하고 오기에도 너무 좋아요. 직원들도 친절하고, 대전에서 가본 카페중엔 제일 최고",1
5.0,건물전체가 빵집이라니... 바깥외간에서 부터 놀라고 내부들어와서도 두번 놀랍니다! 정말 느낌있는 카페입니다~~ 층마다 포토존도 다양해서 여자친구랑 사진 찍는대만 얼마나 걸린지ㅋㅋㅋ3층이 시그니처 포토존이라 하더라구여 어쩐지 사람이 많더라니ㅎㅎ 저희도 이쁘게 잘찍고갑니다! 베이커리 뿐만 아니라 음료종류도 다양해서 여러맛 즐길수 있어서 좋더라구요!! 보시다시피 뷰도 정말 이뻐서 시간보내고 가기에 정말 좋았어요👍🏻,1
5.0,제가 가본 카페중에 인테리어적으로 분위기 깔끔하고 모던합니다!  건물전체가 베이커리 카페여서 그런지 저희같은 빵돌이들한테는 최고의 카페인거같아요!! 빵 종류도 다양해서 고르는 재미도 있구여!! 요즘 대전에서 제일 핫한곳 완전 인정입니다!!,1
5.0,인테리어가 이쁘고 분위기가 좋아서 사람들이 많이 찾아옵니다베이커리 진짜 맛있었어요!!! 아메리카노와 먹으면 찰떡궁합일듯!,1
5.0,인스타 매니아 친구가 인생샷 찍어준다고 가자더라구요.전 커피를 잘 못마셔서 음료나 디카페인 커피를 즐겨마시는데 모든커피메뉴가 디카페인이 가능해서 선택지가 넓어좋더라구요.베이커리 메뉴도 다양하구요건물 전체가 카페라 살짝씩만 둘러봐도 시간이 훌쩍갑니다.뷰 죽이고 친구말대로 인생샷 하나건졌네요ㅋ3층에 포토존에서 사진 꼭 찍어보세요.,1
5.0,"시대에온겸 올만에 왔어요! 올때마다 느낀거지만 넓은 공간, 여유로운 주차공간덕에 남편차를 편하게 주차하고 다양한 베이커리 종류 덕에 늘 뭘먹을지 고민되요!  (사실 다맛있어용 ㅎㅎ) 층마다 가득한 포토존이있는데 특히3층에서 사진찍으면 제일 이쁘게나와요늘 늦게오는데  반겨주시는 직원분들도 너무 친절해서 너무 좋아요😍",1
5.0,디저트 넘맛있어요 뷰가 너무좋고 통창이라서 외부 좋은 배경이 한눈에 다 들어옵니다,1
5.0,카페가 이쁘고 베이커리들도 맛난게 다양하게 있어요게다가 늦게까지 하셔서 더 좋아요,1
5.0,분위기도 너무 좋고 내부가 쉬기에도 딱이에요 음료들도 다 맛있었고 만족스러웠네요,1
5.0,건물전체가 다 카페입니다 ㄷㄷ 정말 큼직하고 분위기도 좋았어요 시간나면 오고싶은곳,1
5.0,대전 뷰맛집으로 유명한 곳이라고 해서 남자친구와 함께 방문했는데 데이트장소로 딱이네요 ㅎㅎ 층층마다 포토존이 많아서 저처럼 사진찍기 좋아하는 분들에게 추천드려요~~ 저녁에 오면 루프탑에 조명도 켜진다고 하던데 다음에는 저녁시간에 방문해야겠어요!! 디저트도 넘 맛있고 잘놀다갑니당,1
5.0,"대전에서 가장 핫한 카페가 아닐까 싶네요영업시간도 새벽 두시까지 이며,층층마다 포토존 입니다.사람들이 바글바글 한 곳이지만,화장실 너무나도 쾌적하고 물품 구비 잘 되어있습니다.빵 종류도 다양하고 직원들의 상냥함에 저도 웃음이 나네요^^",1
5.0,이런 곳이 있는 줄 몰랐는데 대박입니다 건물전체가 카페네요 넓고 분위기가 좋습니다 뷰도 좋고 사진도 잘나오네요 영업시간도 늦게까지 하니 좋네요 무엇보다 음료와 디저트가 맛이 좋고 시간 보내기 딱 좋아요 단골 예약입니다 !! ^^ ❤️💕😁,1
5.0,친구와 오랜만에 만나서 방문한 곳입니다. 초보운전이라 주차 걱정을 많이 했는데 주차장이 넓어서  너무 좋네요^^ 베이커리가 종류별로 다양해서 골라 먹을 수 있고 커피랑 같이 먹으니 완전 찰떡궁합이더라구요! 분위기도 편해서 친구와 얘기하기도 넘나 좋았어요^^ 자주 방문할 것 같아요! 굿굿~,1
4.0,크고 수다 떨긴 좋은데주말에 사람이 엄청 많아서 시끄럽긴해요포토존 많아서 사진찍을만한곳,1
5.0,대전 대형카페라서 여행와서 방문했어요오후 좀 늦게가니 품절된 빵들도 많았어요주말이라 그런지 사람이 엄청 많아서 자리 잡기 좀 어려웠는데 음료가 맛있었습니다로투스 라떼 추천!!!,1
5.0,인테리어 진짜 멋있고요. 인테리어만 멋지고 커피 맛은 별로인 카페가 많은데요. 여긴 커피도 맛있어요. ☕️,1
5.0,대형카페인데 주차도 너무 좋았어요 매장도 넓고 인테리어도 너무 잘해놓으셨어요 음료도 빵도 너무 맛있었어요 특히 화장실! 한칸에 세면대까지 다 되있고 넓었어요 혼자 쓸 수 있는 프라이빗한 화장실,1
5.0,맛있게 잘 먹고 갑니다.분위기도 좋고 넓어서 얘기하기도 좋아요.주차공간도 넓습니다.,1
5.0,직원분들께서 너무나도 친절하셔서 기분좋게 쉬었어요 공간도 넓고 이뻐서 완전 인생샷 건졌습니다!!!,1
5.0,시설진짜 대박이구 베이커리 종류도 많아서 입과 눈이 즐거웠네요 ㅎㅎ,1
5.0,디카페인도 가능하고 직원분들 응대가 참 친절하셔서 좋아요,1
5.0,너무깨끗하니 쾌적해서 좋구요 인테리어오지고 야외에 사진찍기 좋은 스팟도 있고 디저트도 큼직허니 맛있어보이고 시그니쳐 커피도 맛있고 대박임👍,1
5.0,이쁘고 맛있음! 근데 왜 댓글알바하는거지 뭔가 신뢰도 떨어지게,1
5.0,대형카페 에이트올만에 친구들이랑 가서 소금커피 처음 시켜먹어봤는데단짠단짠에 크림도 너무부드럽고 진짜 인생커피!!! 발견했어요~~같이 먹은 빵들도 너무 대형카페 맛나서친구들에게 칭찬들었답니다~5층은 뷰도 좋고 공간도 널찍하고 곳곳에 사진포인트가 있어서 인생사진 건지는거 추천~~~같이온 친구들이랑 수다떨기에도 너무 좋았네요~~~또오고 싶은 에이트♡♡♡♡,1
1.0,이 밑에 3월 21~24일날 작성한 평점 전부 다 알바네요.,0
5.0,커피마시다 실수로 놓쳐서 흘려버렸는데 ㅠㅠ 직원분께서 후다닥 달려오셔서 치워주고 가셨어요... 너무 죄송했는데 괜찮다고 오히려 절 걱정해주시는데 넘 감동... 서비스업이라는게 다 그렇겠지만 이러기 쉽지 않은데 이날 정말 큰 감동받고왔어요. 다행히 잔은 안깨져서 커피만 새로 주문해서 먹었네요 ㅎㅎ... 감사합니당,1
5.0,"모든 커피 전메뉴가 디카페인이 가능해서 디카페인을 즐겨마시는 저에게는 정말 좋았던 곳이에요. 뷰도 너무좋고, 매장 넓어서 프라이빗하게 대화할 수 있어요.",1
5.0,남치니랑 방문했는데 데이트장소로 완전 추천이요!! 남치니랑 다녀본 카페중에 이렇게 인테리어도 깔끔하고 뷰도 좋은곳 처음봐바요 ㅎㅎ 요런 카페는 여수나 바닷가쪽에만 있는줄 알았는데 대전에도 있어서 놀랐어요. 건물도 6층까지 있어서 건물이 엄청 크답니당ㅎㅎ 단골찜!,1
5.0,"친구랑 같이다녀왔는데, 인생사진 정말 많이 건질 수 있는 곳이에요. 친구랑 서로 사진찍어주느라 시간가는줄 모르고왔네용 ㅎ 사진찍으러 온건지 먹으러온건지...ㅋㅋ",1
5.0,"아니 사장님 ㅋㅋㅋ 화장실 너무 좋은거 아니에요?! 화장실만보면 카페가 아니라 고급호텔같아요 ㅋㅋ 엄청 넓고 정말 쾌적해서 화장실갔다 놀랐네요... 화장실까지 인테리어가 고급스럽다니 ㅎㅎ.. 리스펙합니다乃 디저트, 커피종류 많고 맛있어서 한번씩 가보시는거 추천드려용",1
5.0,"건물 이쁜건 다른분들께서 많이들 말씀하셔서 아실거에용 직접 다녀와서 디저트랑 카페를 먹어보셔야 비로소 아~ 여기가 왜 유명하구나~ 하실거에용 ㅋㅋ 디저트 종류도 꽤 많고, 디저트들이 하나같이 너무 이뻐서 먹기아까워용 ㅋㅋ 내부도 넓어서 시야가 탁 트이고 여러모로 만족스럽게 다녀왔어요~",1
5.0,가족들이랑 친척들이랑 꽤 많은 인원이 방문했는데도 자리부족함 없이 너무 즐겁게 있다왔습니다!! 확실히 매장이 크고 넓어서 모임아나 가족분들끼리 단체로 와도 편하게 힐링하고 가실 수 있어용 ㅎㅎ,1
5.0,"저번엔 저녁시간대에 방문하고, 오늘은 낮 시간대에 다녀왔습니다 낮에는 확실히 사진찍기가 좋네요. 저번 저녁시간대 방문시 루프탑 조명이 너무 예뻐서 다시 생각난김에 점심에 한번 가보자 하고 온건데 낮에도 뷰 너무 이뻐요~ 낮 / 밤 상관할 것 없이 아무시간대에 와도 뷰는 충분히 즐기실 수 있어요.",1
5.0,"운영시간이 오전 10시부터 새벽2시 까지라 늦은시간에도 여유롭게 방문할 수 있어요. 친구가 대전에서 가장 핫한 대형베이커리카페라고 하던데, 이유가 다 있네요 ㅎ",1
5.0,"대전 카페중에 여기만큼 뷰가 좋은 곳은 없을거에요ㅋㅋ 진짜 완전 뷰 맛집 인정!! 주말에 방문했는데 사람 엄청 많아서 놀랐어요 ㅇ.ㅇ... 그래서 회전율이 좋아서 빠르게 빠르게 입장할 수 있네요 ㅎㅎ 디저트도 너무 맛있었고, 커피도 디카페인있어서 좋았습니다! 검색해보고 후기 좋아서 다녀왔는데, 앞으로 정말 자주갈듯~~",1
5.0,매 층마다 너무 이쁜 포토존이 많지만 특히나 3층에 시그니처 포토존이 대박이네용. 괜히 시그니처 포토존으로 유명한게 아닌듯. 최근 다녀본 카페중에 제일 맘에들었어용. 시간만 된다면 여유로울때 매번 오고싶은 카페에요. 커피 맛있게 잘 먹었어용~,1
5.0,"매장 여기저기 너무 이쁘고, 층마다 포토존이 가득해서 사진찍고오기 너무 좋아요. 분위기 덕분에 사진도 더 잘나오는 것 같아요 ㅋㅋ 테이블간격도 넓어서 서로 대화하기도 편하고 좋았습니다.",1
5.0,"점심시간때 방문했는데 베이커리 종류가 엄청 다양하네요~ 대전에 이런 대형 카페가 있는줄은 몰랐는데, 지인덕분에 알았어요. 커피맛도 고급스럽고 분위기 좋아서 자주 올 듯싶네용",1
5.0,카페 내부도 넓직해서 쾌적하고 좋았어요. 주차공간또한 여유로워서 방문하실 때 주차걱정은 하지 않으셔도 될 것 같아요. 친구랑 방문해서 크림라떼류 먹었는데 정말 맛있었어요. 재방문의사 있습니다.,1
5.0,건물전체가 카페랑 대형베이커리 카페로 구성되어있어요. 건축물 자체도 어쩜 이렇게 멋진지...제가 지금까지 다녀본 카페중에 제일 컸습니다. 디저트 종류도 다양하고 먹음직스러워서 좋았어요 ㅎㅎ,1
5.0,탁 트인 전망 보면서 혼자 쉬고 싶을 때 절친이랑 단둘이 시간 보내고플 때왁자지껄하게 떠들며 모임하고플 때 다 오고 싶은  그런 곳이에요~젤 조아하는 메뉴는 카페라떼랑 아인슈페너인데 이번엔 로투스로 주문해봤어요~달달구리한게 당 떨어질 때 강추합니당^^이런저런 종류의 빵들이 각각 개성있게 맛난 맛이라 그때그때 땡기는 걸로 주문해용~이번에 첨 맛본 베리맛 빵..새콤달콤해서 넘 맛났어용,1
5.0,대형 커피숍. 중소기업수준. 분위기 좋고 크로와상 베이스의 빵 종류 다양하고 맛있고 커피 맛있고 야외도 좋고 루프탑도 좋고. 가족 연인 친구 엄청 사람 많음.,1
5.0,엄청 좋고 넓음주차도 편한 편사진스팟이쓰니 꼭 가서 찍으세여 날씨 좋을때♡,1
5.0,사람들이 많으면 귀찮아서 대답도 잘 안할텐데 여기는 너무 친절하네요 넓어서 동창들이랑 와도 좋을듯 싶습니다 빵도 다양합니다,1
5.0,대전에서 핫한 대형카페방문했어요 건물이 너무 이뻐서 왔는데 아이랑 같이 오기 좋고 빵도 맛있고 커피맛도 예술이네용 ㅎㅎ요기서 인생사진도 찍고 저녁되니 루프탑 조명도 너무 이쁩니당 다음에 또올께용!!!!,1
5.0,디저트가 정말 예뻐요~ sns사진 찍기에도 너무 좋고 데이트장소로도 너무 좋아요ㅎㅎ 인생사진 찍을 수 있고 커피 전메뉴가 디카페인이 되서 신기했어요,1
5.0,인생샷 찍기 딱 좋은 대형카페입니다. 건물 전체가 다 카페라서 자리도 널널 하더라구요. 특히 3층이 시그니처 포토존이라서 인생샷 맘껏 찍구왔네요 ^^ 저녁시간 되니까 루프탑 조명이 특히 이쁘구여 ㅎ 지금 대전에서 제일 핫한 대형카페라고 해서 달려와봤더니 너무너무 만족합니다!!! 주차자리도 널찍하고 카페가 너무 이뻐서 데이트장소로 추천해요,1
5.0,인테리어도 예쁘고 분위기도 정말 좋아요. 루프탑도 있고 디저트 종류도 다양해서 자주 방문 할 것 같아요~ 커피도 맛있고 좋았습니다^^,1
5.0,대전 놀러갔다가 유명하다고 해서 방문했는데 왜 유명한지 알겟더라구요 ㅎㅎ 뷰가 정말 이쁘고 층마다 포토존이 많아서 볼거리도 많고 커피 빵 다 맛있었어요>_< 주차장도 넓어서 주차걱정 없었어요,1
5.0,넓고 좌석도 편하고 늦게까지 영업해서 남자친구랑 데이트 때 자주 애용하고 있습니다🤭 여자화장실은 정말 입이 떡 벌어질 정도로 이쁘고 세련됬고 통창으로 뷰멍때리기도 너무 좋은곳이에요안와보신분들 추천합니다!,1
5.0,뷰를 잘 만들어놔서 멋들어지게 보기도 좋고 사진찍는 재미도 쏠쏠합니다. 커피맛에 산미가 있는 편인데 전메뉴가 디카페인이 가능하고 완전 취저!!개인적으로 맘에 듭니다.여기 크로넛은 꼭 먹어보셔야 합니다.ㅎㅎ,1
5.0,"건물자체가 카페에요 엄청 큰 카페에요!! 쾌적하고 넓어서 사람들이 많아도  자리도 넉넉하고 음료도 빨리 나오는 편이에요! 다양한 크로닛과 크로와상,소금빵도 있어 디저트를 다양하게 고를수 있어요! 안에 크림도 대박 짱 많아요! 음료도,디저트도 다 실패 할일 없이 맛있어요데이트장소로도 딱이겠어요!",1
5.0,최근 방문해본 카페 중 디저트가 가장 맛있어요! 크로닛이 주력인가봐요 대표메뉴답게 맛 끝짱입니다크림치즈 듬뿍 들어간 블루베리 크로닛 존맛탱탱☺️,1
5.0,유성에 사시는 분들은 꼭 가봐야할 카페에요인테리어 끝장이고 넓고 쾌적하고 좋은 사람들과 도란도란 대화하기 좋아요디저트도 다 맛있게 먹었고 뷰도 끝내줍니다맛난빵과 커피로 오늘도 맘껏 즐기고 갑니다,1
5.0,우왕 직원분들 너무친절하세용 ㅋㅋ 건물도 예쁘고 새벽2시까지라  늦은시간이었는데도 여유롭게 다녀왔어요3층 시그니처  포토존으로유명하더라구여 인생사진 찍고왔어요 굿굿,1
5.0,크로넛이랑 라떼 진짜 맛있어요!!  디카페인도 있어서 좋구 화장실이 정말 잘되있네요 센스폭발👍👍 갈때마다 기분 좋아지는 곳입니다,1
5.0,요즘 맬맬 또이트중..💕카페 진짜이쁘구 디저트 황홀해요🙊친구랑 거의 맨날 가는데 돌아다니는거 싫어하는 저같은 분들한테 추천드려용 ㅎㅎ 다소 베이커리가 비싸다 느끼실 수 있는데 카페에서 놀고하니까 이정도 가격은 낟뱉 글고 로투스크로넛이랑 바스크치즈케잌 존맛,1
5.0,여기 루프탑 조명 기가막혀요 ㅋㅋ 인생사진 찍을 수 있어용  ♡  대전에서 뷰가 제일 이쁜곳같아요  화장실도 호텔처럼  넓고 쾌적하고 직원분들 너무 친절하세요 ㅋ,1
5.0,"우왕 건물전체가 카페고, 대형베이커리여서 베이커리 종류고 다양하고 층마다 포토존 엄청 많아요 ㅋㅋ  공간도 넓고 주차도 여유로워서 너무 좋았어요 :)  대전에서 제일 핫한듯하네용ㅋ데이트장소로 추천합니다 😀",1
5.0,완전 큰!! 대형카페네요!! 커피 진짜맛집 커피가 엄청 밋있어용!!! 커피에 탄맛니는 거 싫어하는데 탄맛도 안나고 딱 내스타일!! 디저트도 있는데 너무 이쁘고 맛있어요!! 👍🏻👍🏻 친구들 데리고 또 재방문해야겠어요,1
5.0,먹으러 갔다가 사진만 겁나 찍고옴 인생샷 뮤조건 건집니다 저녁에 가서 아침에는 어떨지 모르겠는데 조명이 너무 예쁘고 3층에 포토존 분위기 장난아닙니다 대전 뷰는 여기가 원탑일듯,1
5.0,"한밭수목원에서 놀다가 카페 가고싶어서 근처 검색해보니 예뻐서 갔어요~뷰도 좋고 음료랑 빵도 맛있었어용~!카페 규모가 엄청 크고, 포토존도 많아서 남자친구랑 사진 잔뜩 찍고왔네여 ㅎㅎ",1
5.0,카페 빵 종류 많아서 좋았어요 가족끼리 오기 좋앗어요 뷰도 너무 좋네요 만족해요,1
5.0,"공간이 넓어서 단체로 가기 좋았어요. 뷰도 예쁘고, 커피랑 디저트도 맛있어요. 직원분들 바쁜데도 친절하셔서 좋아요.",1
5.0,커피도 맛있고 빵도 너무 이쁘고 고소하고 달콤하고 무엇보다 부뉘기가 너무 좋아요~~~^^♡,1
5.0,밤에 갔는데 진짜크고 아름다워요대전시내에 이런 대형카폐가 있어 깜짝놀랐어요교외에 있는줄 알았는데 대학가 바로옆이라 의외였어요커피도 맛있고 주차도 밤엔 자리가 많았어요,1
5.0,"커피, 빵 너무 맛있었고 종류가 다양해서 고르는 재미가 있어요 :)넓은 대형카페라 워낙 사람이 많고 정신 없을 텐데 직원분들 친절하시고 좋아요!!",1
5.0,디저트 천국입니다ㅜ 유성천 뷰도 보이고 건물 앞에서 인스타용 사진 찍기도 좋아요 ㅋㅋ위에 루프탑도 있어서 사진 잔뜩 찍고차끌고 가서 늦게 친구랑 수다떨다 왔습니당휘낭시에 안딱딱하고 맛나요!!!커피랑 찰떡입니다아,1
5.0,"직장입사 동기들이랑 늦게 방문했는데도 사람이 꽤 있더라고요! 그래도 건물이 통으로 카페라 그런지 널찍해서 대화하는데 방해는 안받았고, 진짜 편하게 수다떨다 왔어요머핀 종류별로 시킨 것 같은데 다 맛있었어요😎루프탑 풍경이 멋지더라고요",1
5.0,여기 데이트로도 아주 제격입니다!! 카페 자체가 너무 이쁘고 엄청 넓네요!! 게다가 저는 카페인을 못먹는데 여기는 모든 음료 디카페인 가능이라 좋았어요!!,1
5.0,카페 갈 때마다 주차공간이 협소한 곳이 많아 스트레스였는데 여긴 넓어서 엄청 편했어요 게다가 층마다 포토존이 가득해서 사진을 100장 넘게 찍고 갔네요 ㅋㅋㅋㅋ 디저트와 음료도 맛있어용,1
5.0,저랑 제 딸이 밥먹고 나서도 디저트랑 빵을 꼭 먹는 편인데 디저트와 빵 종류가 엄청 다양해요 ! 그리고 대형 카페라 그런지 엄청 넓고 직원분들이 다 너무 친절하셔서 기분이 좋네용,1
1.0,차량번호 문제로 카운터가서 사장님~ 이라고 불렀어요. 알바로 보이는 분들은 너무 바빠보였고 알바인지 매니저인지 카페 사장인지 모르겠는데 남자분이고 키가 크셨습니다. 이 분이 쇼케이스 앞에 서서 핸드폰만 만지고 있더라구여 제 친구가 사장님하고 불러도 가볍게 무시하고 핸드폰만 만지시더라구요. 그래서 제가 그 분 앞에서 가서 사장님이라고 불렀는데 저를 째려보시더라구요 ? 순간 기분이 굉장히 나쁘고 당황했습니다^^ 제가 그렇게 잘못했나여? ㅋㅋ일하는 분인거 같아서 불렀는데 째려보고 말더라고요. 이런 고객 응대에 시간이 지나도 불쾌해서 이렇게 남기네요. 핸드폰 하실꺼면 안보이는 곳 가서 하시는게 어떠실지? 다른 남자알바분께서 달려와줘서 망정이지 기분이 굉장히 불쾌하고 안좋았습니다.,0
3.0,늦은 밤이나 새벽에도 가기 좋은 카페로투스 커피와 휘낭시에가 먹을만하다,0
1.0,겉만 번지르르하지 속은 별로.....,0
4.0,사진찍고 놀기에 좋은카페좌석잡기가 어려워요,1
4.0,태평소국밥 먹고 우연히 들른 곳. 시그니처 소금라떼랑 로투스라떼 맛있었다. 소금라떼는 조금 많이 담..,1
2.0,,0
1.0,맛이라도 있으면 몰라비싸기만 오지게 비싸고 ㄴㄴ크기만 크고 청결도 좀....,0
4.0,엄청 크고 사진스팟이 좋아요!,1
3.0,여기는 한 두 번만 오고 안 올 것 같아요~ 다른 카페에 비해 빵은 품질이 떨어졌었어요. 커피 맛도 인스턴트 그대로였던 것 같아요. 인테리어는 사진찍으면 이쁘게 나오고 낮에는 햇빛이 비추니깐 채광도 좋고 밤에는 야경이 좋았던 것 같아요. 주차 공간 빼곤 카페 안 공간은 넓어서 커피 마시기 좋았던 것 같아요~,0
4.0,주차공간 부족ㅠㅠ 평일 4시전에가도 사람이 너무 많아서 북적거리는거 싫어하는분께는 추천못할것같아요야외 공사중인지 몰랐는데 가보니까 공사중이라해서 못나갔어요그래도 너무 예뻐요 ㅎㅎ,1
